_id,Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating
8293,2025,Subaru,WRX AWD,Mid-size,2.4,4,M6,Z,12.4,9.0,10.9,26,255,5,2
8294,2025,Toyota,4Runner 4WD (Part-Time 4WD),Sport utility vehicle: Standard,2.4,4,AS8,X,12.4,9.6,11.2,25,262,4,6
8295,2025,Toyota,4Runner 4WD Limited,Sport utility vehicle: Standard,2.4,4,AS8,X,12.0,9.9,11.1,25,258,4,6
8296,2025,Toyota,4Runner Hybrid 4WD (Part-Time 4WD),Sport utility vehicle: Standard,2.4,4,AS8,X,10.3,9.5,9.9,29,232,5,6
8297,2025,Toyota,4Runner Hybrid 4WD Platinum,Sport utility vehicle: Standard,2.4,4,AS8,X,10.5,9.7,10.1,28,236,5,6
8298,2025,Toyota,Camry,Mid-size,2.5,4,AV,X,4.9,4.9,4.9,58,114,8,6
8299,2025,Toyota,Camry AWD SE/XLE,Mid-size,2.5,4,AV,X,5.1,5.1,5.1,55,117,8,6
8300,2025,Toyota,Camry AWD XSE,Mid-size,2.5,4,AV,X,5.3,5.5,5.3,53,124,8,6
8301,2025,Toyota,Corolla (1-mode),Compact,2.0,4,AV,X,7.4,5.7,6.7,42,158,7,6
8302,2025,Toyota,Corolla (3-mode),Compact,2.0,4,AV10,X,7.6,5.9,6.8,42,160,7,6
8303,2025,Toyota,Corolla Hatchback,Compact,2.0,4,AV10,X,7.5,5.9,6.8,42,159,7,6
8304,2025,Toyota,Corolla Hybrid,Compact,1.8,4,AV,X,4.4,5.1,4.7,60,110,8,6
8305,2025,Toyota,Corolla Hybrid AWD (2-mode),Compact,1.8,4,AV,X,4.6,5.3,4.9,58,115,8,6
8306,2025,Toyota,Corolla Hybrid AWD (3-mode),Compact,1.8,4,AV,X,5.0,5.7,5.3,53,124,8,6
8307,2025,Toyota,Corolla Cross,Sport utility vehicle: Small,2.0,4,AV10,X,7.6,7.2,7.4,38,172,6,6
8308,2025,Toyota,Corolla Cross AWD,Sport utility vehicle: Small,2.0,4,AV10,X,8.1,7.5,7.8,36,183,6,6
8309,2025,Toyota,Corolla Cross Hybrid AWD,Sport utility vehicle: Small,2.0,4,AV6,X,5.2,6.2,5.6,50,130,7,6
8310,2025,Toyota,Crown AWD,Mid-size,2.4,4,AS6,X,8.1,7.3,7.8,36,182,6,6
8311,2025,Toyota,Crown AWD,Mid-size,2.5,4,AV,X,5.6,5.7,5.7,50,133,7,6
8312,2025,Toyota,Crown Signia AWD,Station wagon: Small,2.5,4,AV,X,6.0,6.3,6.2,46,143,7,6
8313,2025,Toyota,GR Corolla,Subcompact,1.6,3,AS8,Z,12.1,8.6,10.5,27,245,5,4
8314,2025,Toyota,GR Corolla,Subcompact,1.6,3,M6,Z,11.1,8.3,9.8,29,229,5,4
8315,2025,Toyota,GR Supra 3.0,Two-seater,3.0,6,AS8,Z,10.2,7.7,9.1,31,212,5,4
8316,2025,Toyota,GR Supra 3.0,Two-seater,3.0,6,M6,Z,12.7,8.8,10.9,26,255,5,4
8317,2025,Toyota,GR86,Minicompact,2.4,4,AS6,Z,11.2,7.8,9.7,29,227,5,2
8318,2025,Toyota,GR86,Minicompact,2.4,4,M6,Z,12.0,8.9,10.6,27,250,5,2
8319,2025,Toyota,Grand Highlander AWD Limited,Sport utility vehicle: Standard,2.4,4,AS8,X,11.6,9.0,10.7,26,249,5,6
8320,2025,Toyota,Grand Highlander AWD XLE,Sport utility vehicle: Standard,2.4,4,AS8,X,11.2,8.6,10.0,28,236,5,6
8321,2025,Toyota,Grand Highlander Hybrid AWD,Sport utility vehicle: Standard,2.5,4,AV6,X,6.6,7.4,7.0,40,161,7,6
8322,2025,Toyota,Grand Highlander Hybrid MAX AWD,Sport utility vehicle: Standard,2.4,4,AV6,X,9.0,8.6,8.8,32,206,5,6
8323,2025,Toyota,Highlander AWD,Sport utility vehicle: Small,2.4,4,AS8,X,11.0,8.4,9.9,29,231,5,6
8324,2025,Toyota,Highlander Hybrid AWD,Sport utility vehicle: Standard,2.5,4,AV,X,6.7,6.8,6.7,42,158,7,6
8325,2025,Toyota,Highlander Hybrid AWD Limited/Platinum,Sport utility vehicle: Standard,2.5,4,AV,X,6.6,6.8,6.7,42,156,7,6
8326,2025,Toyota,Land Cruiser,Sport utility vehicle: Standard,2.4,4,AS8,Z,10.7,9.5,10.1,28,236,5,5
8327,2025,Toyota,Prius AWD,Mid-size,2.0,4,AV,X,4.8,4.7,4.8,59,111,8,6
8328,2025,Toyota,RAV4 AWD,Sport utility vehicle: Small,2.5,4,AS8,X,9.5,7.2,8.5,33,198,6,5
8329,2025,Toyota,RAV4 AWD (Stop/Start),Sport utility vehicle: Small,2.5,4,AS8,X,8.8,7.1,8.0,35,187,6,5
8330,2025,Toyota,RAV4 AWD LE,Sport utility vehicle: Small,2.5,4,AS8,X,8.7,6.9,7.9,36,184,6,5
8331,2025,Toyota,RAV4 Hybrid AWD,Sport utility vehicle: Small,2.5,4,AV,X,5.8,6.3,6.0,47,140,7,6
8332,2025,Toyota,RAV4 Hybrid AWD Woodland Edition,Sport utility vehicle: Small,2.5,4,AV,X,6.1,6.8,6.4,44,149,7,6
8333,2025,Toyota,Sequoia 4WD,Sport utility vehicle: Standard,3.4,6,AS10,X,12.6,10.5,11.7,24,273,4,4
8334,2025,Toyota,Sienna,Minivan,2.5,4,AV,X,6.6,6.5,6.6,43,153,7,6
8335,2025,Toyota,Sienna AWD,Minivan,2.5,4,AV,X,6.8,6.7,6.8,42,158,7,6
8336,2025,Toyota,Tacoma 4WD (2-mode),Pickup truck: Small,2.4,4,AS8,X,12.5,9.6,11.2,25,264,4,6
8337,2025,Toyota,Tacoma 4WD (3-mode),Pickup truck: Small,2.4,4,AS8,X,12.4,10.2,11.4,25,269,4,6
8338,2025,Toyota,Tacoma 4WD,Pickup truck: Small,2.4,4,M6,X,13.2,10.3,11.9,24,279,4,4
8339,2025,Toyota,Tacoma Hybrid 4WD,Pickup truck: Standard,2.4,4,AS8,X,10.5,9.9,10.3,27,239,5,6
8340,2025,Toyota,Tacoma Hybrid 4WD Limited,Pickup truck: Standard,2.4,4,AS8,X,10.5,9.7,10.1,28,236,5,6
8341,2025,Toyota,Tundra,Pickup truck: Standard,3.4,6,AS10,X,13.3,10.5,12.0,24,283,4,4
8342,2025,Toyota,Tundra 4WD (1-mode),Pickup truck: Standard,3.4,6,AS10,X,13.7,10.8,12.4,23,291,4,4
8343,2025,Toyota,Tundra 4WD (3-mode)/TRD,Pickup truck: Standard,3.4,6,AS10,X,13.5,10.6,12.2,23,286,4,4
8344,2025,Toyota,Tundra Hybrid 4WD,Pickup truck: Standard,3.4,6,AS10,X,12.7,10.5,11.7,24,274,4,4
8345,2025,Toyota,Tundra Hybrid 4WD TRD PRO,Pickup truck: Standard,3.4,6,AS10,X,12.9,11.6,12.3,23,287,4,4
8346,2025,Volkswagen,Atlas 4MOTION Comfortline,Sport utility vehicle: Small,2.0,4,AS8,X,12.7,9.2,11.1,25,262,4,4
8347,2025,Volkswagen,Atlas 4MOTION Highline/Execline,Sport utility vehicle: Small,2.0,4,AS8,X,12.8,9.4,11.3,25,266,4,4
8348,2025,Volkswagen,Atlas 4MOTION Peak Edition,Sport utility vehicle: Small,2.0,4,AS8,X,13.2,9.4,11.5,25,271,4,4
8349,2025,Volkswagen,Atlas Cross Sport 4MOTION,Sport utility vehicle: Small,2.0,4,AS8,X,12.7,9.2,11.1,25,262,4,4
8350,2025,Volkswagen,Golf GTI,Compact,2.0,4,AM7,X,9.9,7.4,8.8,32,205,5,4
8351,2025,Volkswagen,Golf R,Compact,2.0,4,AM7,Z,10.5,7.7,9.3,30,217,5,4
8352,2025,Volkswagen,Jetta,Compact,1.5,4,AS8,X,8.4,6.1,7.4,38,174,6,6
8353,2025,Volkswagen,Jetta GLI,Compact,2.0,4,AM7,X,9.5,6.7,8.2,34,194,6,6
8354,2025,Volkswagen,Jetta GLI,Compact,2.0,4,M6,X,9.1,6.5,8.0,35,187,6,6
8355,2025,Volkswagen,Taos,Sport utility vehicle: Small,1.5,4,AS8,X,8.4,6.5,7.6,37,178,6,7
8356,2025,Volkswagen,Taos 4MOTION,Sport utility vehicle: Small,1.5,4,AS8,X,9.4,7.2,8.4,34,198,6,7
8357,2025,Volkswagen,Tiguan 4MOTION,Sport utility vehicle: Small,2.0,4,AS8,X,10.5,7.8,9.3,30,218,5,6
8358,2025,Volvo,S60 B5 AWD,Compact,2.0,4,AS8,Z,9.3,7.0,8.3,34,194,6,4
8359,2025,Volvo,S90 B6 AWD,Mid-size,2.0,4,AS8,Z,10.6,7.6,9.2,31,216,5,6
8360,2025,Volvo,V60 CC B5 AWD,Station wagon: Small,2.0,4,AS8,Z,9.7,7.5,8.7,32,205,5,4
8361,2025,Volvo,V90 CC B6 AWD,Station wagon: Mid-size,2.0,4,AS8,Z,10.7,8.1,9.5,30,223,5,6
8362,2025,Volvo,XC40 B5 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,10.1,7.8,9.1,31,213,5,4
8363,2025,Volvo,XC60 B5 AWD,Sport utility vehicle: Small,2.0,4,AS8,Z,10.0,7.8,9.0,31,212,5,6
8364,2025,Volvo,XC90 B6 AWD,Sport utility vehicle: Standard,2.0,4,AS8,Z,11.5,9.0,10.4,27,244,5,6
